Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],Most_Recent
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.648,72.939,72.108,71.27,70.549,70.046,69.817,70.31
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,82.8882522583008,..,80.8445205688477,..,..,..,..,..,..,..,..,..,..,80.8445205688477
Syrian Arab Republic,SYR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.7,20.8,20,19.2,18.4,17.7,16.9,16.3,15.6,15,14.5,14.1,14,14,14.3,14.3,14.3,14.2
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,15602210,16016092,16410848,16766899,17087901,17415266,17806638,18294611,18914977,19632806,20325443,20824893,21018834,20863993,20420701,19809141,19203090,18430453
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1320126706.15503,1086567377.60543,860550305.832491,1080774007.25065,1221113780.25397,1554125530.8029,2076148695.50581,2312319579.02843,2830236053.84429,3719497371.09659,5161336170.46084,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321,8506674782.75471,9236309138.04277,6951657158.90093
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,219.228569874315,177.692172446948,138.43660333475,170.815972064825,189.387851932967,236.301443801199,309.280183383728,337.359236037772,404.287266548117,520.035955991825,706.091412766773,666.345856945147,738.347522660006,834.541295306236,954.720525255865,1040.21441228998,1104.45901890381,795.843864367519
Tajikistan,TJK,GINI index (World Bank estimate),SI.POV.GINI,..,29.5,..,..,..,32.7,33.6,..,..,32.2,..,30.8,..,..,..,..,..,34
Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.0327918577817128,0.048599594582182,0.0512591325352927,0.0554628269910006,0.0645837771508553,0.0774799071356825,0.298690023682825,3.77240620666448,7.19761951797855,8.78,10.07,11.55,13.03,14.51,16,17.49,20.470000000055
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.591,65.053,65.485,65.894,66.303,66.727,67.163,67.607,68.052,68.487,68.902,69.29,69.644,69.958,70.234,70.477,70.69,71.051
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.45068359375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.45068359375
Tajikistan,TJK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,82.9,78.6,74.1,69.5,64.9,60.7,56.9,53.8,51.2,49.1,47.3,45.9,44.5,43.3,42,40.8,39.5,37.1
Tajikistan,TJK,"Population, total",SP.POP.TOTL,6021691,6114886,6216205,6327125,6447688,6576877,6712841,6854176,7000557,7152385,7309728,7472819,7641630,7815949,7995062,8177809,8362745,8734951
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,9345174219.07253,9697847263.63196,10185786382.8283,10383560602.8537,10805599892.7355,11659129888.8021,12825801580.9281,16929976600.142,18610460326.5437,21501741757.484,27368386358.131,28573777052.4542,31407908612.0943,33878631649.4157,39087748240.4403,44333456244.744,48197218326.7942,47340071107.343
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,296.340954097738,299.786753718674,306.723827307922,304.339284043007,308.056552814055,323.072106590997,345.189236951723,442.25285430836,471.527376124859,528.063562048951,651.262438712841,658.757952665891,701.604550062032,733.412806541607,820.156289803745,901.731430290916,950.374313843269,877.507612002733
Tanzania,TZA,GINI index (World Bank estimate),SI.POV.GINI,..,..,37.3,..,..,..,..,..,..,40.3,..,..,..,37.8,..,..,..,37.8
Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.00924412514277551,0.0751308885261369,0.11719444010825,0.171300350668948,0.222484413923909,0.676962856510303,0.87757497099259,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,7,13
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.297,50.831,51.493,52.281,53.173,54.142,55.161,56.196,57.218,58.209,59.156,60.048,60.893,61.713,62.528,63.348,64.163,65.675
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,69.4309005737305,..,..,..,..,..,..,..,67.8006973266602,..,78.1005935668945,..,..,77.8872299194336
Tanzania,TZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,90.1,85.9,81.1,76.2,71.4,66.9,63,59.5,56.8,54,51.6,49.9,47.6,46.2,44.8,43.7,42.6,40.3
Tanzania,TZA,"Population, total",SP.POP.TOTL,32451713,33291540,34178042,35117019,36105808,37149072,38249984,39410545,40634948,41923715,43270144,44664231,46098591,47570902,49082997,50636595,52234869,55572201
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,113675706127.265,126668932159.508,126392308497.749,120296746256.631,134300851255.002,152280653543.725,172895476152.592,189318499954.003,221758486880.313,262942650543.771,291383081231.82,281710095724.761,341105009515.333,370818747396.833,397559992407.45,420528737876.717,406521561093.357,407026127310.434
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1845.46623797132,2032.99214652876,2007.56482637453,1893.1453765768,2096.05461742145,2358.93062926799,2659.83910848524,2893.6513555654,3368.95257614381,3972.20647536504,4378.68740595675,4212.05490158881,5075.30217639529,5491.15998143099,5859.9156220989,6171.26244433996,5941.84070966336,5910.62093215914
Thailand,THA,GINI index (World Bank estimate),SI.POV.GINI,41.5,43.1,42.8,..,41.9,..,42.5,..,41.8,39.8,40.3,39.6,39.4,37.5,39.3,37.8,..,37.8
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.09121898525592,2.42624243224657,3.68904127944164,5.55632612097332,7.53125033488567,9.29902723805965,10.6773033237281,15.0260043588909,17.1607147169285,20.03,18.2,20.1,22.4,23.669925618731,26.46,28.94,34.89,47.5049656215909
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.346,70.462,70.624,70.841,71.11,71.424,71.775,72.149,72.534,72.915,73.279,73.617,73.923,74.197,74.446,74.678,74.895,75.303
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,92.6465377807617,..,..,..,..,93.5064697265625,..,..,..,..,96.430908203125,..,..,93.7020721435547,..,92.8683090209961
Thailand,THA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.4,20.5,19.6,18.8,18,17.2,16.4,15.6,15,14.4,13.8,13.3,12.8,12.4,12,11.6,11.2,10.5
Thailand,THA,"Population, total",SP.POP.TOTL,61597283,62306651,62958021,63543322,64073164,64554952,65002231,65425470,65824164,66195615,66545760,66881867,67208808,67530130,67843979,68143065,68416772,68863514
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,..,..,350391812.528246,429570502.603337,422917862.076294,430520879.821486,442875783.657422,466635214.111147,440024652.002975,531260864.945277,659561789.395388,785961959.409202,894400000,1053500000,1188900000,1410000000,1450600000,1782974000
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,402.006652686642,481.294770269421,457.79001659004,448.061595148354,444.34300425748,454.595701551263,419.622200969631,498.849139785964,611.775968496154,719.731543083148,806.062774481769,931.046032648033,1027.78450153878,1190.51036588352,1196.06139111191,1405.3872122875
Timor-Leste,TLS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,35.9,..,..,..,..,..,27.8,..,..,..,..,..,..,28.7,28.7
Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,0,..,..,0.0990317678179026,0.5,1,1.5,2,3,4,7,11,17.5,25.24624959
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.325,58.38,59.36,60.304,61.251,62.223,63.209,64.175,65.068,65.842,66.472,66.956,67.313,67.578,67.805,68.033,68.285,68.881
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,37.5999984741211,..,..,..,..,..,50.5999984741211,..,..,58.3089790344238,..,..,..,..,58.3089790344238
Timor-Leste,TLS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,93.3,89.2,85.2,81.4,77.5,73.8,70.1,66.5,63,59.8,56.9,54.4,52.3,50.3,48.5,46.9,45.4,42.4
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,865194,863269,871607,892531,923825,960852,996698,1026484,1048621,1064973,1078110,1092021,1109591,1131523,1156760,1184366,1212814,1268671
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1587345950.9743,1576094566.48548,1294250233.18894,1332328999.09077,1474630207.08242,1673690429.61609,1937074572.08687,2115154262.03025,2202809251.31304,2523462557.38975,3163416242.05877,3163000528.8167,3172945644.5585,3756023159.96,3866617462.61854,4080929201.27925,4482880424.33988,4399995986.56477
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,339.24730675064,326.604069890213,260.393293531231,260.639465212788,280.803212334069,310.437014352316,349.99372530523,372.172183685558,377.336028983739,420.760474338357,513.391913990462,499.646871325977,487.923891266382,562.339359224539,563.689424743521,579.43480503892,620.131848879102,578.461693648613
Togo,TGO,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,42.2,..,..,..,..,46,..,..,..,43.1
Togo,TGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.305583935248801,0.590363264291661,0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3,3.5,4,4.5,5.7,11.31
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.72,53.544,53.489,53.551,53.707,53.935,54.23,54.598,55.048,55.578,56.174,56.814,57.465,58.092,58.668,59.174,59.601,60.232
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,53.1776008605957,..,..,..,..,..,56.888370513916,..,..,57.0933799743652,..,60.4099388122559,..,..,..,63.7456207275391
Togo,TGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,78.8,77,75.3,73.6,71.8,70.1,68.4,66.7,65.1,63.5,62,60.5,59,57.5,56.2,54.8,53.4,50.7
Togo,TGO,"Population, total",SP.POP.TOTL,4679023,4825704,4970367,5111770,5251472,5391401,5534598,5683268,5837792,5997385,6161796,6330472,6502952,6679282,6859482,7042948,7228915,7606374
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,188686997.319035,196686674.669868,202363492.160332,181244788.473329,182737040.095422,202543202.004099,229358214.792003,262176133.72543,294137737.070038,300143056.873221,349484427.609428,318166562.784677,369485198.817979,423011844.331641,472358251.224261,450686353.674011,443911052.254042,401562006.229967
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1942.52326472471,2015.4181704242,2063.20723639742,1837.97739068998,1842.40442102982,2029.71471809618,2284.30785801648,2594.74998985985,2892.5226629236,2932.31588336138,3392.88799193658,3070.98724744872,3548.0683985325,4044.97972146496,4500.75036182848,4278.88456700982,4196.47059286118,3748.64179374888
Tonga,TON,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,37.7,..,..,..,..,..,..,..,37.5,..,..,..,..,..,37.5
Tonga,TON,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.765134357593193,1.01796711966204,2.4343980443669,2.82537183911525,2.90729731626382,2.98581736750435,3.95237389457043,4.90778276190383,5.85394409483389,7.17986532901248,8.11076994380395,10,16,25,30,32.75396061,35.95444145,39.95
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.541,70.674,70.811,70.949,71.089,71.229,71.367,71.504,71.639,71.773,71.906,72.039,72.173,72.308,72.446,72.588,72.732,73.029
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,99.0184631347656,..,..,..,..,99.3855285644531,..,..,..,99.3855285644531
Tonga,TON,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.4,15.2,15,14.7,14.5,14.3,14.3,14.2,14.3,14.4,14.6,14.7,14.9,15.1,15.1,14.9,14.7,14.1
Tonga,TON,"Population, total",SP.POP.TOTL,97135,97591,98082,98611,99184,99789,100406,101041,101689,102357,103005,103604,104137,104577,104951,105328,105782,107122
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,6043694330.21609,6808982520.75759,8154338232.95978,8824873259.32105,9008273720.93395,11305459802.0683,13280275123.0354,15982282462.3786,18369070085.3888,21642304045.512,27870257894.2347,19175196445.7936,22157948396.2042,25433011405.3017,25694164489.2373,26436159314.5624,26175952941.9107,21894706041.2353
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,4786.92536978262,5383.55242691988,6430.94726192111,6935.72145060521,7049.62661194969,8804.5186659639,10290.5191436384,12323.1270537888,14095.9633665879,16530.1804420146,21188.118565877,14508.8796049945,16683.9457843568,19053.9706719731,19152.0530067631,19607.7867829676,19325.2773856422,16040.5242352793
Trinidad and Tobago,TTO,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.72482533869579,5.81425096167711,7.72141147401745,15.384627218944,21.9986754804449,25.9717641091609,27.0242700782714,28.9767124326784,30.0037485791676,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1,73.296941218486
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.452,68.489,68.532,68.584,68.648,68.724,68.816,68.927,69.06,69.214,69.384,69.567,69.756,69.942,70.118,70.28,70.426,70.673
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.5,24.4,24.3,24.2,23.9,23.6,23.1,22.6,22.1,21.5,21,20.5,19.9,19.4,18.8,18.2,17.7,16.5
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1262542,1264775,1267984,1272380,1277837,1284052,1290535,1296934,1303144,1309260,1315372,1321618,1328100,1334788,1341588,1348248,1354493,1364962
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,21803372266.6198,22943685719.103,21473188881.5933,22066101341.4888,23142294436.2383,27453084982.5378,31183139301.4853,32273007553.5687,34378437265.2141,38908069299.204,44856586316.0458,43454935940.1614,44050929160.2627,45810626509.4474,45044112939.3687,46251061734.4741,47587913058.8443,42062549394.7859
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2295.23798795816,2389.03603606834,2213.91408810372,2254.9331255358,2346.05936951377,2761.96924915856,3112.83502921362,3194.56224258243,3371.7123099588,3778.18417141009,4310.09302630815,4129.97733476516,4140.1517698059,4256.91278981271,4137.548140475,4199.08467815722,4270.30742346799,3688.64637468078
Tunisia,TUN,GINI index (World Bank estimate),SI.POV.GINI,..,..,40.8,..,..,..,..,37.7,..,..,..,..,35.8,..,..,..,..,35.8
Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.107940957159961,1.60249476384836,2.75074029298135,4.29796603474685,5.25288729548421,6.49084579532797,8.52881775162591,9.65508654217982,12.9864086534204,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16,49.6
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.586,72.883,73.155,73.402,73.629,73.836,74.026,74.2,74.352,74.483,74.595,74.695,74.793,74.9,75.023,75.167,75.335,75.731
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,74.2969970703125,..,..,77.1903991699219,77.5611267089844,..,79.1305770874023,79.6539077758789,80.21875,..,79.0364303588867,79.0364303588867
Tunisia,TUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.9,28,26.3,24.7,23.3,21.9,20.7,19.6,18.5,17.5,16.6,15.7,14.9,14.2,13.6,13.1,12.5,11.7
Tunisia,TUN,"Population, total",SP.POP.TOTL,9499395,9603742,9699197,9785701,9864326,9939678,10017601,10102482,10196136,10298087,10407336,10521834,10639931,10761467,10886668,11014558,11143908,11403248
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,275768695818.949,255884300382.044,272979390595.01,200251925587.467,238428126326.964,311823003531.215,404786740091.196,501416301726.704,552486912845.642,675770112825.236,764335657318.479,644639902580.645,771876791231.838,832546270783.83,873981786532.072,950595270314.296,934167809301.667,863711710426.514
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4496.50316949696,4108.12787792566,4316.55389456022,3119.60316704158,3660.06982612396,4718.45675433821,6040.88490955569,7384.25848221376,8034.60667553683,9709.72002232725,10850.8703874308,9036.26671065341,10672.0548208629,11341.1313404224,11720.307701931,12542.930760135,12127.2256705692,10862.6003994208
Turkey,TUR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,41.4,42.2,41.3,42.6,39.6,38.4,39,39,38.8,40,40.2,40.2,41.2,41.9
Turkey,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.698805128639542,2.29211768539022,3.761685035075,5.18948146078506,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.065710430925,45.13,46.25,51.04,58.3477340145685
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.807,69.417,70.008,70.571,71.102,71.6,72.06,72.481,72.866,73.219,73.549,73.859,74.154,74.437,74.711,74.977,75.239,75.755
Turkey,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,87.3654937744141,88.2290573120117,88.1193923950195,88.6558990478516,..,90.8167190551758,92.6605987548828,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039
Turkey,TUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36,33.9,31.9,29.9,28.1,26.3,24.6,23,21.5,20.1,18.8,17.5,16.4,15.3,14.3,13.4,12.5,10.9
Turkey,TUR,"Population, total",SP.POP.TOTL,61329590,62287326,63240121,64191474,65143054,66085803,67007855,67903406,68763405,69597281,70440032,71339185,72326914,73409455,74569867,75787333,77030628,79512426
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2605688065.08338,2450686659.778,2904662604.82053,3534771968.51189,4462028988.72949,5977440582.80171,6838351088.46688,8104355716.8784,10277598152.4249,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,36179885714.2857
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,590.393484566336,548.726875913653,643.175010826862,774.47633882664,967.90174683861,1283.88597707684,1453.91716551882,1704.51475029942,2136.66815015991,2600.37142757781,3904.46767465853,4036.45922281818,4439.20300021757,5649.97848562924,6675.26295437575,7304.42052462986,7962.36582439665,6389.33414279619
Turkmenistan,TKM,GINI index (World Bank estimate),SI.POV.GINI,40.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.8
Turkmenistan,TKM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.0450207703323929,0.13328218259348,0.175209517731422,0.302132016152841,0.425182631884743,0.754053982724623,0.997256558542959,1.3195731180963,1.40636068812023,1.75,1.95,3,5,7.1958,9.6,12.2,17.990324461341
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.237,63.412,63.613,63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.835
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,70,68.8,67.3,65.7,64.1,62.6,60.9,59.5,57.9,56.3,54.8,53.3,51.8,50.3,48.8,47.5,46.1,43.4
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,4413477,4466132,4516131,4564080,4610002,4655741,4703398,4754641,4810105,4870137,4935762,5007950,5087210,5174061,5267839,5366277,5466241,5662544
